,term,term_id
7130,essay,107130
7131,dynamism,107131
7132,hydrosphere,107132
7133,temporal,107133
7134,geo-environmental,107134
7135,receptor,107135
7136,hydrology,107136
7137,geochemistry,107137
7138,hydrogeology,107138
7139,paleoecology,107139
7140,compartment,107140
7141,speciation,107141
7142,isotope,107142
7143,biogeochemistry,107143
7144,estonian,107144
7145,egacc,107145
7146,fatality,107146
7147,landslide,107147
7148,cieh,107148
7149,professionally-accredited,107149
7150,gripping,107150
7151,mineral,107151
7152,eia,107152
7153,struggling,107153
7154,brooke,107154
7155,championing,107155
7156,aligns,107156
7157,housed,107157
7158,custom-designed,107158
7159,radioisotope,107159
7160,polytunnels,107160
7161,topographically,107161
7162,footprint,107162
7163,guest-lectures,107163
7164,affinity,107164
7165,environment-related,107165
7166,updating,107166
7167,structure/function,107167
7168,legislative/policy,107168
7169,frameworks.the,107169
7170,promoted,107170
7171,trilemma,107171
7172,gradiema,107172
7173,piema,107173
7174,pad,107174
7175,breathe,107175
7176,non-renewable,107176
7177,exert,107177
7178,concerted,107178
7179,negative,107179
7180,minimised,107180
7181,sector-specific,107181
7182,raise,107182
7183,regulator,107183
7184,pgdip/msc,107184
7185,viva,107185
7186,voce,107186
7187,grading,107187
7188,searching,107188
7189,glacier,107189
7190,approximation,107190
7191,model-based,107191
7192,human-induced,107192
7193,rapidly-changing,107193
7194,prosperity,107194
7195,huddersfield,107195
7196,deductive,107196
7197,reconstruction,107197
7198,remarkable,107198
7199,intertwining,107199
7200,bremen,107200
7201,cryosphere,107201
7202,iup,107202
7203,alfred,107203
7204,wegener,107204
7205,helmholtz-center,107205
7206,polar,107206
7207,bremerhaven,107207
7208,awi,107208
7209,'geography,107209
7210,epsm,107210
7211,customized,107211
7212,hydrocarbon,107212
7213,accurately,107213
7214,ecotoxicology,107214
7215,ense,107215
7216,plaguing,107216
7217,kaiserslautern,107217
7218,landau,107218
7219,welcomed,107219
7220,mscres,107220
7221,envs,107221
7222,prioritizes,107222
7223,problem-oriented,107223
7224,naturalist,107224
7225,floristic,107225
7226,faunistic,107226
7227,embedding,107227
7228,foster,107228
7229,l.,107229
7230,compatible,107230
7231,occurs,107231
7232,80k,107232
7233,occurrence,107233
7234,publishable-quality,107234
7235,poster,107235
7236,symposium,107236
7237,non-communicable,107237
7238,split-study,107238
7239,explained,107239
7240,evaluates,107240
7241,epistemology,107241
7242,industry-experienced,107242
7243,essex,107243
7244,chelmsford,107244
7245,liaison,107245
7246,horse,107246
7247,equestrian,107247
7248,unibuddy,107248
7249,equitation,107249
7250,veterinarian,107250
7251,russell,107251
7252,convenient,107252
7253,timeframe,107253
7254,presently,107254
7255,medium-term,107255
7256,ist,107256
7257,novelty,107257
7258,undeniable,107258
7259,europhotonics,107259
7260,top-level,107260
7261,non-eu,107261
7262,dependability,107262
7263,maynooth,107263
7264,st.,107264
7265,andrew,107265
7266,lorraine,107266
7267,nancy,107267
7268,france,107268
7269,eur,107269
7270,"49,000",107270
7271,erasmus+,107271
7272,emjmd,107272
7273,published,107273
7274,nanometer,107274
7275,assemble,107275
7276,nanoscale,107276
7277,nanosize,107277
7278,egovernance,107278
7279,interuniversity,107279
7280,tccm,107280
7281,ku,107281
7282,leuven,107282
7283,autónoma,107283
7284,madrid,107284
7285,gchq,107285
7286,"£35,000-£40,000",107286
7287,emn-online,107287
7288,identical,107288
7289,animated,107289
7290,deusto,107290
7291,bilbao,107291
7292,audencia,107292
7293,spanish,107293
7294,bradford,107294
7295,european/eu,107295
7296,bocconi,107296
7297,high-achieving,107297
7298,split,107298
7299,manifesting,107299
7300,nordic,107300
7301,richness,107301
7302,innumerable,107302
7303,prehistory,107303
7304,archmat,107304
7305,2-years,107305
7306,degree-awarding,107306
7307,evora,107307
7308,portugal,107308
7309,aristotle,107309
7310,thessaloniki,107310
7311,sapienza,107311
7312,avignon,107312
7313,palermo,107313
7314,turin,107314
7315,polytechnic,107315
7316,burgos,107316
7317,gent,107317
7318,gurion,107318
7319,negev,107319
7320,israel,107320
7321,al,107321
7322,farabi,107322
7323,kazakh,107323
7324,museo,107324
7325,delle,107325
7326,civiltà,107326
7327,lisbon,107327
7328,ethnology,107328
7329,sao,107329
7330,paulo,107330
7331,mater,107331
7332,aragon,107332
7333,zaragoza,107333
7334,ormylia,107334
7335,jerusalem,107335
7336,guowenyan,107336
7337,cult,107337
7338,conserv,107338
7339,fondazione,107339
7340,flaminia,107340
7341,ravenna,107341
7342,archaeometry,107342
7343,archeomed®,107343
7344,arles,107344
7345,multi-lingual,107345
7346,transversal,107346
7347,4s-pillars,107347
7348,emecs,107348
7349,ntnu,107349
7350,european-based,107350
7351,lct,107351
7352,voice-driven,107352
7353,nlp,107353
7354,hence,107354
7355,industry-academia,107355
7356,awarding,107356
7357,hva,107357
7358,multi-polar,107358
7359,populism,107359
7360,po,107360
7361,bilingual,107361
7362,suggest,107362
7363,industry-inspired,107363
7364,forward-facing,107364
7365,youngest,107365
7366,distinguishing,107366
7367,cle,107367
7368,internationally-recognised,107368
7369,spectacular,107369
7370,testable,107370
7371,changeable,107371
7372,phenotypic,107372
7373,breeding,107373
7374,passed,107374
7375,zurich,107375
7376,geo-political,107376
7377,co-designed,107377
7378,stackable,107378
7379,insead,107379
7380,emc,107380
7381,prized,107381
7382,pride,107382
7383,participative,107383
7384,emfin,107384
7385,absence,107385
7386,empa,107386
7387,once-in-a-lifetime,107387
7388,demonstrating,107388
7389,emml,107389
7390,expanded,107390
7391,elevate,107391
7392,skill-oriented,107392
7393,policy-based,107393
7394,specially-designed,107394
7395,diplomatic,107395
7396,flashpoint,107396
7397,sharply-focused,107397
7398,wisdom,107398
7399,compromising,107399
7400,conceived,107400
7401,antidote,107401
7402,entrepreneurialism,107402
7403,conversely,107403
7404,originally,107404
7405,prescribe,107405
7406,partly,107406
7407,tranquil,107407
7408,george,107408
7409,falcon,107409
7410,eagle,107410
7411,clinician-scientists,107411
7412,thi,107412
7413,exercise-based,107413
7414,preventative,107414
7415,habitual,107415
7416,first-level,107416
7417,apparatus,107417
7418,exhibit,107418
7419,booth,107419
7420,outlet,107420
7421,performance-art,107421
7422,street,107422
7423,crescendo,107423
7424,refinement,107424
7425,revolve,107425
7426,exposition,107426
7427,operative,107427
7428,pleasure,107428
7429,traveller,107429
7430,adventurous,107430
7431,beaten,107431
7432,advert,107432
7433,asking,107433
7434,hcps,107434
7435,wilderness,107435
7436,expedition,107436
7437,unites,107437
7438,immune-based,107438
7439,outreach,107439
7440,taphonomic,107440
7441,'credits,107441
7442,proportional,107442
7443,workload,107443
7444,nominally,107444
7445,infection/immunity,107445
7446,dissecting,107446
7447,search-based,107447
7448,verbal,107448
7449,camborne,107449
7450,csm,107450
7451,geoscience,107451
7452,deposit,107452
7453,geoscientific,107453
7454,orebody,107454
7455,genesis,107455
7456,geochemical,107456
7457,drill,107457
7458,geoassets,107458
7459,geophysicist,107459
7460,gravity,107460
7461,geo-electrical,107461
7462,merely,107462
7463,on-going,107463
7464,designating,107464
7465,retention,107465
7466,viewed,107466
7467,mission-critical,107467
7468,well-managed,107468
7469,messaging,107469
7470,nongovernmental,107470
7471,aup,107471
7472,career-driven,107472
7473,career-changing,107473
7474,non-business,107474
7475,business-related,107475
7476,afternoon,107476
7477,saturday,107477
7478,retain,107478
7479,explosive,107479
7480,ordnance,107480
7481,eoe,107481
7482,attendee,107482
7483,servant,107483
7484,self-direction,107484
7485,'apply,107485
7486,jungle,107486
7487,desert,107487
7488,crossing,107488
7489,hot,107489
7490,sudden,107490
7491,onset,107491
7492,façade,107492
7493,constructed,107493
7494,envelope,107494
7495,cwct,107495
7496,façades,107496
7497,invest,107497
7498,ptes,107498
7499,grad,107499
7500,accessory,107500
7501,shoe,107501
7502,jewelry,107502
7503,handbag,107503
7504,hat,107504
7505,icon,107505
7506,taste,107506
7507,distinction,107507
7508,jewellery,107508
7509,footwear,107509
7510,eyewear,107510
7511,future-focused,107511
7512,wherein,107512
7513,slowdown,107513
7514,redress,107514
7515,sold,107515
7516,homeware,107516
7517,yoga,107517
7518,exemplify,107518
7519,embody,107519
7520,truer,107520
7521,synonymous,107521
7522,ready-to-wear,107522
7523,traceability,107523
7524,fabric,107524
7525,garment,107525
7526,reused,107526
7527,reinvented,107527
7528,audio-visual,107528
7529,film-philosophy,107529
7530,auteur,107530
7531,seriously,107531
7532,deepening,107532
7533,communicates,107533
7534,neglected,107534
7535,gallery,107535
7536,low-budget,107536
7537,filmmaking,107537
7538,nine-month,107538
7539,enrichment,107539
7540,broker,107540
7541,perpetually,107541
7542,practice-focused,107542
7543,september-intake,107543
7544,january-intake,107544
7545,understands,107545
7546,lingnan,107546
7547,hong,107547
7548,kong,107548
7549,receiving,107549
7550,peel,107550
7551,manchester,107551
7552,cima,107552
7553,accountancy,107553
7554,sit,107554
7555,macro,107555
7556,maturity,107556
7557,mismatch,107557
7558,factoring,107558
7559,liquidity,107559
7560,loan,107560
7561,owing,107561
7562,stringent,107562
7563,actually,107563
7564,analyst/manager,107564
7565,trader,107565
7566,irish,107566
7567,bond,107567
7568,well-integrated,107568
7569,matched,107569
7570,accompany,107570
7571,cement,107571
7572,high-powered,107572
7573,timing,107573
7574,proximity,107574
7575,valley,107575
7576,m4,107576
7577,corridor,107577
7578,heathrow,107578
7579,airport,107579
7580,bonus,107580
7581,encouraging,107581
7582,height,107582
7583,appointment,107583
7584,excelled,107584
7585,midterm,107585
7586,obvious,107586
7587,lending,107587
7588,criticism,107588
7589,mould,107589
7590,finance-related,107590
7591,dmu,107591
7592,depositor,107592
7593,eliminate,107593
7594,allocate,107594
7595,algorithmic,107595
7596,affluential,107596
7597,﻿﻿,107597
7598,conquer,107598
7599,differentiates,107599
7600,'global,107600
7601,revolutionary,107601
7602,cryptocurrency,107602
7603,academically-rigorous,107603
7604,toolbox,107604
7605,garp,107605
7606,pension,107606
7607,prgx,107607
7608,mayfair,107608
7609,ltd.,107609
7610,santander,107610
7611,nomura,107611
7612,gallagher,107612
7613,mohan,107613
7614,extensively,107614
7615,intermediation,107615
7616,market-leading,107616
7617,thomson-reuters,107617
7618,eikon,107618
7619,non-assessed,107619
7620,thomson,107620
7621,reuters,107621
7622,bureau,107622
7623,van,107623
7624,dijk,107624
7625,9-month,107625
7626,granted,107626
7627,cbok,107627
7628,up-to-the-minute,107628
7629,exemption,107629
7630,ceo,107630
7631,datastream,107631
7632,bvd,107632
7633,orbis,107633
7634,zephyr,107634
7635,stata,107635
7636,vba,107636
7637,fortune,107637
7638,ernst,107638
7639,shop,107639
7640,coca,107640
7641,cola,107641
7642,hbc,107642
7643,chase,107643
7644,roland,107644
7645,berger,107645
7646,progamme,107646
7647,pe,107647
7648,scaling-up,107648
7649,cash,107649
7650,restructuring,107650
7651,effected,107651
7652,volatility,107652
7653,sovereign,107653
7654,debt,107654
7655,2:1,107655
7656,frm,107656
7657,practitioner-driven,107657
7658,risk-taking,107658
7659,cbi,107659
7660,imc,107660
7661,handful,107661
7662,unlocks,107662
7663,seasoned,107663
7664,treasury,107664
7665,asia.,107665
7666,strategist,107666
7667,maintains,107667
7668,participates,107668
7669,institute®,107669
7670,occupy,107670
7671,reaction,107671
7672,oil-price,107672
7673,shock,107673
7674,laying,107674
7675,barclays,107675
7676,pre-experience,107676
7677,rounded,107677
7678,sensitize,107678
7679,interrelation,107679
7680,accompanies,107680
7681,cfa®,107681
7682,week-long,107682
7683,24/7,107683
7684,hosting,107684
7685,dissertation/project,107685
7686,actuarial,107686
7687,tech-savvy,107687
7688,elegance,107688
7689,stock-broking,107689
7690,feele,107690
7691,reduces,107691
7692,continuous-time,107692
7693,furthering,107693
7694,tu,107694
7695,triple,107695
7696,crown,107696
7697,flier,107697
7698,islamic,107698
7699,furnishes,107699
7700,multicultural,107700
7701,underdevelopment,107701
7702,al-maktoum,107702
7703,dundee,107703
7704,ngo/charitable,107704
7705,hull,107705
7706,nike,107706
7707,surprise,107707
7708,post-covid,107708
7709,relentless,107709
7710,retailing,107710
7711,customer-focused,107711
7712,agile,107712
7713,practises,107713
7714,evermore,107714
7715,survive,107715
7716,discrete,107716
7717,stochastics,107717
7718,subject.our,107718
7719,hedging,107719
7720,fast-developing,107720
7721,matlab/c++,107721
7722,12-week,107722
7723,suggesting,107723
7724,cefs,107724
7725,counterpart,107725
7726,return,107726
7727,undergone,107727
7728,critiquing,107728
7729,converging,107729
7730,'fintech,107730
7731,cryptocurrencies,107731
7732,spreading,107732
7733,fast-tracking,107733
7734,unexpected,107734
7735,bitcoin,107735
7736,hackathon,107736
7737,hottest,107737
7738,complementing,107738
7739,cbdc,107739
7740,peer-to-peer,107740
7741,open-banking,107741
7742,well-informed,107742
7743,answering,107743
7744,acknowledging,107744
7745,robustness,107745
7746,canary,107746
7747,wharf,107747
7748,rapidity,107748
7749,neither,107749
7750,commerciality,107750
7751,underpinnings,107751
7752,shifted,107752
7753,strategise,107753
7754,payment,107754
7755,robo-advisers,107755
7756,intertwine,107756
7757,crowdfunding,107757
7758,alipay,107758
7759,borrow,107759
7760,intelligently,107760
7761,scaled,107761
7762,dominance,107762
7763,juggernaut,107763
7764,redefining,107764
7765,rewriting,107765
7766,cryptoassets,107766
7767,token,107767
7768,acted,107768
7769,investment-related,107769
7770,accepting,107770
7771,jba,107771
7772,agrienergy,107772
7773,agribusiness,107773
7774,fam,107774
7775,escola,107775
7776,propaganda,107776
7777,reinvent,107777
7778,internationalised,107778
7779,espm,107779
7780,mid-november,107780
7781,december,107781
7782,b2c,107782
7783,b2b,107783
7784,mid-march,107784
7785,mid-may,107785
7786,são,107786
7787,agro,107787
7788,eec,107788
7789,four-,107789
7790,exporter,107790
7791,proposing,107791
7792,mid-october,107792
7793,skype,107793
7794,brazilian,107794
7795,ambr,107795
7796,abag,107796
7797,crédit,107797
7798,agricole,107798
7799,generous,107799
7800,second-largest,107800
7801,terrena,107801
7802,invivo,107802
7803,olmix,107803
7804,avril,107804
7805,underling,107805
7806,framed,107806
7807,filling,107807
7808,kitchen,107808
7809,retailer,107809
7810,ingredient,107810
7811,wholesome,107811
7812,enormous,107812
7813,spoilage,107813
7814,hygienic,107814
7815,microbiota,107815
7816,£20,107816
7817,lowest,107817
7818,personalisation,107818
7819,launchpad,107819
7820,suitably,107820
7821,modify,107821
7822,metric,107822
7823,«,107823
7824,»,107824
7825,vitally,107825
7826,edible,107826
7827,nourishing,107827
7828,wake,107828
7829,techno-managerial,107829
7830,flower,107830
7831,cattle,107831
7832,thread,107832
7833,dick,107833
7834,svs,107834
7835,roslin,107835
7836,"420,000",107836
7837,foodborne,107837
7838,morbidity,107838
7839,conserve,107839
7840,heightened,107840
7841,'farm-to-fork,107841
7842,haccp,107842
7843,adulteration,107843
7844,informs,107844
7845,consistently,107845
7846,weekday,107846
7847,dominant,107847
7848,dramatically,107848
7849,causing,107849
7850,supplying,107850
7851,fao,107851
7852,reported,107852
7853,29.6,107853
7854,insecure,107854
7855,non-profit/ngo,107855
7856,functionality,107856
7857,fdl,107857
7858,preconception,107858
7859,elcas,107859
7860,fulltime,107860
7861,assumed,107861
7862,fdsc,107862
